start_station,start_lat,start_lng,end_station,end_lat,end_lng,Service:Company,Service:Type,route_count
Maastricht,50.850276947021,5.7055554389954,Weesp,52.3127784729,5.0430555343628,NS,Intercity,1
Maastricht,50.850276947021,5.7055554389954,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,98
Utrecht Centraal,52.088890075684,5.1102776527405,Den Haag HS,52.069721221924,4.3225002288818,NS,Sprinter,14
Amersfoort Centraal,52.153888702393,5.3705554008484,Weesp,52.3127784729,5.0430555343628,NS,Stopbus ipv trein,8
Tilburg,51.560554504395,5.0836110115051,Zwolle,52.504722595215,6.0919442176819,NS,Intercity,286
Hoorn Kersenboogerd,52.653610229492,5.0855555534363,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,1089
Hoogeveen,52.733890533447,6.4736108779907,Zwolle,52.504722595215,6.0919442176819,NS,Intercity,3
Holten,52.283889770508,6.42027759552,Deventer,52.257499694824,6.1605553627014,NS,Intercity,1
Rotterdam Centraal,51.92499923706,4.468888759613,Woerden,52.084999084473,4.8936109542847,NS,Stopbus ipv trein,3
Dieren,52.044998168945,6.1030554771423,Deventer,52.257499694824,6.1605553627014,NS,Extra trein,1
Almelo,52.358055114746,6.6538887023926,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Stopbus ipv trein,11
Schiphol Airport,52.30944442749,4.7619442939758,Hilversum,52.225833892822,5.1819443702698,NS,Sprinter,1
Alkmaar,52.63777923584,4.7397222518921,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Sprinter,15
Boven-Hardinxveld,51.832222,4.878056,Hardinxveld Blauwe Zoom,51.82944,4.81556,R-net,Stopbus ipv trein,132
Utrecht Centraal,52.088890075684,5.1102776527405,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Stopbus ipv trein,22
Schiphol Airport,52.30944442749,4.7619442939758,Duivendrecht,52.323333740234,4.9363889694214,NS,Intercity,3
Driebergen-Zeist,52.065277099609,5.25861120224,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,29
Alkmaar,52.63777923584,4.7397222518921,Zaandam,52.438888549805,4.8136110305786,NS,Sprinter,6
Zwolle,52.504722595215,6.0919442176819,Almelo,52.358055114746,6.6538887023926,Blauwnet,Sprinter,152
Maastricht,50.850276947021,5.7055554389954,Houten Castellum,52.01701,5.17949,NS,Intercity,2
Amersfoort Schothorst,52.174822137451,5.4038887023926,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Stopbus ipv trein,1
's-Hertogenbosch,51.69048,5.29362,Tilburg Universiteit,51.564985,5.051778,NS,Intercity,1
Zwolle,52.504722595215,6.0919442176819,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,51
Bussum Zuid,52.26583480835,5.1630554199219,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1
Enkhuizen,52.699165344238,5.286388874054,Hoogkarspel,52.69055557251,5.1838889122009,NS,Intercity,114
Deventer,52.257499694824,6.1605553627014,Apeldoorn,52.209167480469,5.9702777862549,NS,Snelbus ipv trein,102
Den Haag Centraal,52.080276489258,4.3249998092651,Leeuwarden,53.195835113525,5.7922220230103,NS,Intercity,4521
Amersfoort Centraal,52.153888702393,5.3705554008484,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,6
Enkhuizen,52.699165344238,5.286388874054,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,51
Amersfoort Schothorst,52.174822137451,5.4038887023926,Sassenheim,52.215278,4.517222,NS,Intercity,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,300
Lage Zwaluwe,51.69111251831,4.6630554199219,Breda,51.595554351807,4.7800002098083,NS,Sprinter,83
Woerden,52.084999084473,4.8936109542847,Leiden Centraal,52.166110992432,4.4816665649414,NS,Sprinter,71
Alkmaar,52.63777923584,4.7397222518921,Houten,52.03402,5.16821,NS,Intercity,1
Schagen,52.784442901611,4.8052778244019,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,8
Schiphol Airport,52.30944442749,4.7619442939758,Maastricht,50.850276947021,5.7055554389954,Arriva,Nachttrein,46
Vlissingen,51.445835113525,3.5952777862549,Rotterdam Zuid,51.904445648193,4.5102777481079,NS,Intercity,1
Delft,52.00666809082,4.3563890457153,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Snelbus ipv trein,639
Den Helder,52.955276489258,4.7611112594605,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,3
Sittard,51.001667022705,5.8586111068726,Maastricht,50.850276947021,5.7055554389954,NS,Snelbus ipv trein,57
Driebergen-Zeist,52.065277099609,5.25861120224,Den Helder,52.955276489258,4.7611112594605,NS,Intercity,632
Maastricht Randwyck,50.838611602783,5.7172222137451,Heerlen,50.89083480835,5.9749999046326,Arriva,Stoptrein,705
Hardinxveld Blauwe Zoom,51.82944,4.81556,Breda,51.595554351807,4.7800002098083,NS,Snelbus ipv trein,33
Zutphen,52.145278930664,6.1941666603088,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,10
Enschede,52.222499847412,6.8899998664856,Hengelo,52.261665344238,6.7938890457153,Blauwnet,Sprinter,455
Leeuwarden,53.195835113525,5.7922220230103,Hurdegaryp,53.2187783,5.934543,Arriva,Snelbus ipv trein,158
Zwolle,52.504722595215,6.0919442176819,Amersfoort Schothorst,52.174822137451,5.4038887023926,NS,Sprinter,1178
Arnhem Centraal,51.985000610352,5.8991665840149,Ede-Wageningen,52.027778625488,5.6730556488037,NS,Sprinter,10400
Rotterdam Stadion,51.893890380859,4.5197219848633,Breda,51.595554351807,4.7800002098083,NS Int,Intercity,1
Deventer,52.257499694824,6.1605553627014,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,12
Driebergen-Zeist,52.065277099609,5.25861120224,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,2
Alphen a/d Rijn,52.124443054199,4.6577777862549,Leiden Centraal,52.166110992432,4.4816665649414,NS,Extra trein,2
Amersfoort Schothorst,52.174822137451,5.4038887023926,Harderwijk,52.337501525879,5.619722366333,NS,Snelbus ipv trein,79
Amsterdam Centraal,52.378887176514,4.9002776145935,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Intercity,5
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Weesp,52.3127784729,5.0430555343628,NS,Stopbus ipv trein,218
Gouda Goverwelle,52.014999389648,4.7408332824707,Gouda,52.017501831055,4.7044444084167,NS,Taxibus ipv trein,35
Nijmegen,51.843612670898,5.8522224426269,Zutphen,52.145278930664,6.1941666603088,NS,Sprinter,3785
Maastricht,50.850276947021,5.7055554389954,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,32
Utrecht Centraal,52.088890075684,5.1102776527405,Amsterdam Holendrecht,52.29844,4.95972,NS,Stopbus ipv trein,42
Hengelo,52.261665344238,6.7938890457153,Enschede,52.222499847412,6.8899998664856,Blauwnet,Intercity,2
Ede-Wageningen,52.027778625488,5.6730556488037,Barneveld Zuid,52.128853,5.60246,RRReis,Stopbus ipv trein,116
Bergen op Zoom,51.49388885498,4.2961111068726,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity,1
Alphen a/d Rijn,52.124443054199,4.6577777862549,Gouda,52.017501831055,4.7044444084167,NS,Snelbus ipv trein,4
Schiphol Airport,52.30944442749,4.7619442939758,Den Haag HS,52.069721221924,4.3225002288818,NS,Sprinter,1
Weesp,52.3127784729,5.0430555343628,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,4
Den Haag Centraal,52.080276489258,4.3249998092651,Zaandam,52.438888549805,4.8136110305786,NS,Sprinter,7
Zwolle,52.504722595215,6.0919442176819,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Stopbus ipv trein,4
Zutphen,52.145278930664,6.1941666603088,Zwolle,52.504722595215,6.0919442176819,NS,Extra trein,2
Haarlem,52.38777923584,4.6383333206177,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,511
Leiden Centraal,52.166110992432,4.4816665649414,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,3
Arnhem Velperpoort,51.985279083252,5.9194445610046,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Extra trein,1
Utrecht Centraal,52.088890075684,5.1102776527405,Hilversum,52.225833892822,5.1819443702698,NS,Sprinter,2583
Haarlem,52.38777923584,4.6383333206177,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Intercity,1
Deventer,52.257499694824,6.1605553627014,Enschede,52.222499847412,6.8899998664856,NS,Snelbus ipv trein,2
Schiphol Airport,52.30944442749,4.7619442939758,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,271
Amersfoort Centraal,52.153888702393,5.3705554008484,Barneveld Centrum,52.139999389648,5.590277671814,RRReis,Stopbus ipv trein,295
Roosendaal,51.540279388428,4.4583334922791,Zwijndrecht,51.814998626709,4.6416668891907,NS,Intercity,1
Heerlen,50.89083480835,5.9749999046326,Maastricht,50.850276947021,5.7055554389954,Arriva,Extra trein,1
Hoorn,52.644721984863,5.0555553436279,Purmerend Overwhere,52.511390686035,4.9683332443237,NS,Stopbus ipv trein,3
Lelystad Centrum,52.507778167725,5.4727778434753,Delft,52.00666809082,4.3563890457153,NS,Intercity,104
Sneek,53.0328688,5.6523969,Leeuwarden,53.195835113525,5.7922220230103,Arriva,Snelbus ipv trein,391
Heerlen,50.89083480835,5.9749999046326,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,34
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,76
Roosendaal,51.540279388428,4.4583334922791,Kruiningen-Yerseke,51.465000152588,4.0372223854065,NS,Intercity,1
Amsterdam Zuid,52.338889,4.872356,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Metro ipv trein,158
Driebergen-Zeist,52.065277099609,5.25861120224,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,58
Hilversum,52.225833892822,5.1819443702698,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,3
Roosendaal,51.540279388428,4.4583334922791,Den Haag Mariahoeve,52.090557098389,4.3694443702698,NS,Sprinter,5
Eindhoven Centraal,51.443332672119,5.4813890457153,Breda,51.595554351807,4.7800002098083,NS,Snelbus ipv trein,4
Amersfoort Centraal,52.153888702393,5.3705554008484,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Stopbus ipv trein,5
Zaandam,52.438888549805,4.8136110305786,Enkhuizen,52.699165344238,5.286388874054,NS,Extra trein,1
Gouda,52.017501831055,4.7044444084167,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,146
Den Helder,52.955276489258,4.7611112594605,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,51
Arnhem Centraal,51.985000610352,5.8991665840149,Breda,51.595554351807,4.7800002098083,NS,Sprinter,2
Almelo,52.358055114746,6.6538887023926,Raalte,52.391666412354,6.2775001525879,Blauwnet,Stopbus ipv trein,14
Amsterdam Centraal,52.378887176514,4.9002776145935,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity,14
Mariënberg,52.50944519043,6.5752778053284,Almelo,52.358055114746,6.6538887023926,Blauwnet,Stopbus ipv trein,532
Zaandam,52.438888549805,4.8136110305786,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Stopbus ipv trein,71
Lelystad Centrum,52.507778167725,5.4727778434753,Zwijndrecht,51.814998626709,4.6416668891907,NS,Intercity,2
't Harde,52.4091682,5.893611,Dalfsen,52.498332977295,6.25861120224,Blauwnet,Stopbus ipv trein,3
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Weesp,52.3127784729,5.0430555343628,NS,Snelbus ipv trein,1
Akkrum,53.046390533447,5.843611240387,Wolvega,52.880832672119,6.0036110877991,NS,Intercity,4
Klarenbeek,52.17805480957,6.0836110115051,Voorst-Empe,52.157501220703,6.1436109542847,Arriva,Belbus,4
Amsterdam Centraal,52.378887176514,4.9002776145935,'t Harde,52.4091682,5.893611,NS,Stopbus ipv trein,4
Schiphol Airport,52.30944442749,4.7619442939758,Hoofddorp,52.293334960938,4.7005553245544,NS,Stopbus ipv trein,30
Almere Centrum,52.37503,5.21764,Leeuwarden,53.195835113525,5.7922220230103,NS,Intercity,36
Gouda,52.017501831055,4.7044444084167,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Sprinter,48
Utrecht Centraal,52.088890075684,5.1102776527405,Rhenen,51.958610534668,5.5783333778381,NS,Sprinter,393
Vlissingen,51.445835113525,3.5952777862549,Oudenbosch,51.587776184082,4.5333333015442,NS,Intercity,1
Helmond,51.475555419922,5.6619443893433,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Sprinter,1
Groningen,53.210556030273,6.5647220611572,Kampen Zuid,52.5331,5.91309,NS,Intercity,1
Den Haag Centraal,52.080276489258,4.3249998092651,Bilthoven,52.130001068115,5.2038888931274,NS,Intercity,1
Kampen Zuid,52.5331,5.91309,Zwolle,52.504722595215,6.0919442176819,NS,Stopbus ipv trein,120
Eindhoven Centraal,51.443332672119,5.4813890457153,'s-Hertogenbosch,51.69048,5.29362,NS,Snelbus ipv trein,23
Rotterdam Centraal,51.92499923706,4.468888759613,Rotterdam Stadion,51.893890380859,4.5197219848633,NS,Intercity direct,1
Weesp,52.3127784729,5.0430555343628,Zaandam,52.438888549805,4.8136110305786,NS,Sprinter,2
Beilen,52.854721069336,6.5211110115051,Groningen,53.210556030273,6.5647220611572,NS,Sprinter,28
Tilburg,51.560554504395,5.0836110115051,Dordrecht,51.807220458984,4.668333530426,NS,Intercity,3
Almere Centrum,52.37503,5.21764,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Intercity,2
Woerden,52.084999084473,4.8936109542847,Gouda,52.017501831055,4.7044444084167,NS,Snelbus ipv trein,122
Schiphol Airport,52.30944442749,4.7619442939758,Amsterdam Zuid,52.338889,4.872356,NS,Metro ipv trein,3
Apeldoorn,52.209167480469,5.9702777862549,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,5
Eindhoven Centraal,51.443332672119,5.4813890457153,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,162
Voorhout,52.224445343018,4.4844446182251,Leiden Centraal,52.166110992432,4.4816665649414,NS,Extra trein,1
Susteren,51.061389923096,5.8630557060242,Roermond,51.193054199219,5.9941668510437,NS,Intercity,1
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,171
Winschoten,53.1392377,7.035101,Zuidbroek,53.159612280006,6.8679141998291,Arriva,Sneltrein,7
Utrecht Centraal,52.088890075684,5.1102776527405,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,5120
Rijssen,52.3122215271,6.5202779769897,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity,38
Alkmaar,52.63777923584,4.7397222518921,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,54
Lelystad Centrum,52.507778167725,5.4727778434753,Nieuw Vennep,52.258888244629,4.6455554962158,NS,Intercity,1
Maastricht,50.850276947021,5.7055554389954,Susteren,51.061389923096,5.8630557060242,NS,Intercity,2
Utrecht Centraal,52.088890075684,5.1102776527405,Rotterdam Centraal,51.92499923706,4.468888759613,Breng,Stoptrein,1
Hoofddorp,52.293334960938,4.7005553245544,Duivendrecht,52.323333740234,4.9363889694214,NS,Intercity,1
Den Haag Centraal,52.080276489258,4.3249998092651,Zoetermeer,52.047500610352,4.4772224426269,NS,Sprinter,4
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,75
Amsterdam Centraal,52.378887176514,4.9002776145935,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity direct,2001
Utrecht Centraal,52.088890075684,5.1102776527405,Woerden,52.084999084473,4.8936109542847,NS,Intercity,13
Arnhem Centraal,51.985000610352,5.8991665840149,Vlissingen,51.445835113525,3.5952777862549,NS,Intercity,19
Veenendaal-De Klomp,52.045833587646,5.5738887786865,Ede-Wageningen,52.027778625488,5.6730556488037,NS,Stopbus ipv trein,112
Venlo,51.363609313965,6.1727776527405,Amsterdam Zuid,52.338889,4.872356,NS,Intercity,185
Groningen,53.210556030273,6.5647220611572,Bilthoven,52.130001068115,5.2038888931274,NS,Intercity,1
Den Helder,52.955276489258,4.7611112594605,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,416
Schagen,52.784442901611,4.8052778244019,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,142
Amsterdam Zuid,52.338889,4.872356,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity direct,469
Purmerend Overwhere,52.511390686035,4.9683332443237,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Stopbus ipv trein,19
Arnhem Centraal,51.985000610352,5.8991665840149,Zwolle,52.504722595215,6.0919442176819,NS,Intercity,413
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Extra trein,1
Rotterdam Centraal,51.92499923706,4.468888759613,Putten,52.264999389648,5.5752778053284,NS,Intercity,9
Tilburg Reeshof,51.573612213135,4.9944443702698,'s-Hertogenbosch,51.69048,5.29362,NS,Intercity,1
Weesp,52.3127784729,5.0430555343628,Amersfoort Vathorst,52.192779541016,5.4338889122009,NS,Sprinter,52
Deventer,52.257499694824,6.1605553627014,Meppel,52.69083404541,6.1975002288818,NS,Snelbus ipv trein,38
Roermond,51.193054199219,5.9941668510437,Heerlen,50.89083480835,5.9749999046326,NS,Intercity,211
Dalfsen,52.498332977295,6.25861120224,Zwolle,52.504722595215,6.0919442176819,Arriva,Stopbus ipv trein,38
Amsterdam Centraal,52.378887176514,4.9002776145935,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,8
Vlissingen,51.445835113525,3.5952777862549,Delft Campus,51.990833282471,4.3647222518921,NS,Intercity,1
Purmerend Overwhere,52.511390686035,4.9683332443237,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,46
Schiphol Airport,52.30944442749,4.7619442939758,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,49
Nunspeet,52.370834350586,5.7852778434753,Amersfoort Vathorst,52.192779541016,5.4338889122009,NS,Stopbus ipv trein,16
Overveen,52.391109466553,4.6061110496521,Zandvoort aan Zee,52.3752784729,4.5327777862549,NS,Extra trein,1
Tilburg,51.560554504395,5.0836110115051,Breda,51.595554351807,4.7800002098083,NS,Stopbus ipv trein,1315
Woerden,52.084999084473,4.8936109542847,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Extra trein,2
Amersfoort Centraal,52.153888702393,5.3705554008484,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,856
Hoofddorp,52.293334960938,4.7005553245544,Hoorn,52.644721984863,5.0555553436279,NS,Intercity,1
Arnhem Centraal,51.985000610352,5.8991665840149,Zutphen,52.145278930664,6.1941666603088,NS,Snelbus ipv trein,122
Haarlem Spaarnwoude,52.382778167725,4.6730556488037,Haarlem,52.38777923584,4.6383333206177,NS,Extra trein,1
Amsterdam Zuid,52.338889,4.872356,Almere Oostvaarders,52.403331756592,5.3005557060242,NS,Intercity,46
Den Haag Centraal,52.080276489258,4.3249998092651,Tiel,51.889446258545,5.4222221374512,NS,Sprinter,5107
Amersfoort Centraal,52.153888702393,5.3705554008484,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,863
Nieuw Vennep,52.258888244629,4.6455554962158,Schiphol Airport,52.30944442749,4.7619442939758,NS,Stopbus ipv trein,6
Helmond,51.475555419922,5.6619443893433,Deurne,51.455833435059,5.7888889312744,NS,Extra trein,1
Weesp,52.3127784729,5.0430555343628,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,13
Zwijndrecht,51.814998626709,4.6416668891907,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Stopbus ipv trein,2
Venlo,51.363609313965,6.1727776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,2070
Schiphol Airport,52.30944442749,4.7619442939758,Apeldoorn,52.209167480469,5.9702777862549,NS,Intercity,27
Almere Oostvaarders,52.403331756592,5.3005557060242,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,933
Utrecht Centraal,52.088890075684,5.1102776527405,Best,51.509998321533,5.3891668319702,NS,Intercity,1
Zwolle,52.504722595215,6.0919442176819,Harderwijk,52.337501525879,5.619722366333,NS,Stopbus ipv trein,141
Sneek,53.0328688,5.6523969,Leeuwarden,53.195835113525,5.7922220230103,Arriva,Sneltrein,1195
Schiphol Airport,52.30944442749,4.7619442939758,Leiden Centraal,52.166110992432,4.4816665649414,NS,Snelbus ipv trein,749
Rotterdam Centraal,51.92499923706,4.468888759613,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,8
Vlissingen,51.445835113525,3.5952777862549,Kruiningen-Yerseke,51.465000152588,4.0372223854065,NS,Intercity,7
Hoogkarspel,52.69055557251,5.1838889122009,Zaandam,52.438888549805,4.8136110305786,NS,Snelbus ipv trein,175
Leerdam,51.894721984863,5.0913887023926,Dordrecht,51.807220458984,4.668333530426,R-net,Stoptrein,54
Utrecht Overvecht,52.110000610352,5.1247220039368,Hilversum,52.225833892822,5.1819443702698,NS,Sprinter,18
